2021-01-30,2103.0
2021-01-31,2102.0
2021-02-01,1654.0
2021-02-02,1581.0
2021-02-03,1265.0
2021-02-04,1581.0
2021-02-05,1888.0
2021-02-06,1934.0
2021-02-07,1789.0
2021-02-08,1685.0
2021-02-09,1232.0
2021-02-10,1333.0
2021-02-11,1722.0
2021-02-12,2018.0
2021-02-13,1955.0
2021-02-14,1921.0
2021-02-15,1684.0
2021-02-16,1386.0
2021-02-17,1178.0
2021-02-18,1739.0
2021-02-19,1895.0
2021-02-20,2230.0
2021-02-21,1881.0
2021-02-22,2287.0
2021-02-23,1409.0
2021-02-24,1555.0
2021-02-25,2260.0
2021-02-26,2647.0
2021-02-27,2920.0
2021-02-28,2105.0
2021-03-01,2029.0
2021-03-02,2061.0
2021-03-03,1781.0
2021-03-04,2444.0
2021-03-05,3037.0
2021-03-06,3434.0
2021-03-07,3274.0
2021-03-08,3351.0
2021-03-09,2665.0
2021-03-10,2880.0
2021-03-11,3740.0
2021-03-12,4570.0
2021-03-13,4993.0
2021-03-14,4887.0
2021-03-15,5395.0
2021-03-16,4427.0
2021-03-17,4378.0
2021-03-18,5286.0
2021-03-19,7082.0
2021-03-20,7990.0
2021-03-21,7738.0
2021-03-22,7998.0
2021-03-23,5861.0
2021-03-24,6658.0
2021-03-25,8737.0
2021-03-26,9808.0
2021-03-27,9586.0
2021-03-28,9450.0
2021-03-29,10002.0
2021-03-30,9287.0
2021-03-31,6107.0
2021-04-01,8911.0
2021-04-02,15298.0
2021-04-03,12546.0
2021-04-04,11008.0
2021-04-05,8347.0
2021-04-06,9362.0
2021-04-07,6404.0
2021-04-08,9202.0
2021-04-09,12188.0
2021-04-10,12655.0
2021-04-11,11659.0
2021-04-12,11357.0
2021-04-13,8558.0
2021-04-14,8097.0
2021-04-15,11405.0
2021-04-16,10686.0
2021-04-17,11081.0
2021-04-18,10081.0
2021-04-19,9612.0
2021-04-20,7361.0
2021-04-21,9201.0
2021-04-22,8742.0
2021-04-23,8691.0
2021-04-24,9640.0
2021-04-25,8143.0
2021-04-26,8905.0
2021-04-27,7190.0
2021-04-28,6877.0
2021-04-29,8243.0
2021-04-30,8722.0
2021-05-01,9193.0
2021-05-02,8330.0
2021-05-03,7242.0
2021-05-04,5667.0
2021-05-05,5663.0
2021-05-06,6617.0
2021-05-07,7713.0
2021-05-08,6964.0
2021-05-09,7141.0
2021-05-10,6836.0
2021-05-11,4721.0
2021-05-12,4812.0
2021-05-13,6365.0
2021-05-14,6743.0
2021-05-15,6720.0
2021-05-16,5776.0
2021-05-17,5962.0
2021-05-18,4463.0
2021-05-19,4683.0
2021-05-20,6084.0
2021-05-21,6248.0
2021-05-22,6814.0
2021-05-23,1595.0
2021-05-24,4894.0
2021-05-25,3966.0
2021-05-26,5304.0
2021-05-27,6454.0
2021-05-28,8724.0
2021-05-29,7428.0
2021-05-30,7045.0
2021-05-31,6674.0
2021-06-01,5166.0
2021-06-02,5249.0
2021-06-03,7183.0
2021-06-04,7438.0
2021-06-05,6936.0
2021-06-06,7205.0
2021-06-07,6526.0
2021-06-08,4769.0
2021-06-09,5444.0
2021-06-10,7470.0
2021-06-11,6662.0
2021-06-12,8003.0
2021-06-13,7287.0
2021-06-14,6414.0
2021-06-15,5378.0
2021-06-16,5401.0
2021-06-17,6625.0
2021-06-18,6819.0
2021-06-19,6944.0
2021-06-20,5795.0
2021-06-21,5224.0
2021-06-22,3655.0
2021-06-23,4338.0
2021-06-24,6028.0
2021-06-25,6793.0
2021-06-26,6858.0
2021-06-27,6081.0
2021-06-28,5596.0
2021-06-29,4470.0
2021-06-30,4501.0
2021-07-01,5778.0
2021-07-02,6181.0
2021-07-03,5901.0
2021-07-04,5950.0
2021-07-05,5377.0
2021-07-06,4086.0
2021-07-07,4278.0
2021-07-08,5475.0
2021-07-09,5870.0
2021-07-10,5664.0
2021-07-11,5906.0
2021-07-12,5036.0
2021-07-13,3599.0
2021-07-14,3797.0
2021-07-15,5208.0
2021-07-16,5663.0
2021-07-17,6031.0
2021-07-18,5396.0
2021-07-19,5641.0
2021-07-20,4507.0
2021-07-21,6546.0
2021-07-22,5817.0
2021-07-23,6831.0
2021-07-24,6184.0
2021-07-25,5474.0
2021-07-26,6641.0
2021-07-27,7024.0
2021-07-28,4247.0
2021-07-29,5620.0
2021-07-30,8537.0
2021-07-31,8141.0
2021-08-01,8724.0
2021-08-02,8073.0
2021-08-03,6779.0
2021-08-04,7283.0
2021-08-05,7992.0
2021-08-06,10529.0
2021-08-07,10996.0
2021-08-08,9575.0
2021-08-09,8798.0
2021-08-10,8442.0
2021-08-11,11884.0
2021-08-12,12323.0
2021-08-13,12939.0
2021-08-14,13929.0
2021-08-15,14385.0
2021-08-16,14230.0
2021-08-17,9829.0
2021-08-18,10820.0
2021-08-19,14508.0
2021-08-20,16797.0
2021-08-21,16251.0
2021-08-22,15584.0
2021-08-23,18011.0
2021-08-24,12045.0
2021-08-25,13397.0
2021-08-26,16112.0
2021-08-27,17261.0
2021-08-28,19239.0
2021-08-29,18323.0
2021-08-30,22179.0
2021-08-31,13655.0
2021-09-01,14098.0
2021-09-02,16529.0
2021-09-03,20084.0
2021-09-04,20516.0
2021-09-05,19900.0
2021-09-06,22347.0
2021-09-07,17977.0
2021-09-08,12697.0
2021-09-09,27887.0
2021-09-10,17878.0
2021-09-11,26251.0
2021-09-12,21346.0
2021-09-13,20704.0
2021-09-14,17995.0
2021-09-15,16945.0
2021-09-16,21181.0
2021-09-17,20283.0
2021-09-18,23075.0
2021-09-19,19199.0
2021-09-20,18867.0
2021-09-21,16300.0
2021-09-22,15503.0
2021-09-23,17334.0
2021-09-24,18575.0
2021-09-25,16847.0
2021-09-26,20683.0
2021-09-27,18319.0
2021-09-28,13788.0
2021-09-29,12767.0
2021-09-30,14234.0
2021-10-01,15521.0
2021-10-02,14686.0
2021-10-03,13226.0
2021-10-04,10641.0
2021-10-05,9030.0
2021-10-06,9847.0
2021-10-07,9964.0
2021-10-08,10613.0
2021-10-09,10956.0
2021-10-10,12112.0
2021-10-11,8252.0
2021-10-12,8558.0
2021-10-13,7083.0
2021-10-14,7777.0
2021-10-15,7560.0
2021-10-16,7717.0
2021-10-17,6859.0
2021-10-18,6918.0
2021-10-19,4449.0
2021-10-20,3634.0
2021-10-21,4742.0
2021-10-22,5778.0
2021-10-23,5778.0
2021-10-24,5256.0
2021-10-25,4384.0
2021-10-26,4365.0
2021-10-27,3177.0
2021-10-28,3642.0
2021-10-29,7452.0
2021-10-30,3953.0
2021-10-31,3380.0
2021-11-01,3099.0
2021-11-02,2281.0
2021-11-03,1242.0
2021-11-04,1744.0
2021-11-05,2344.0
2021-11-06,2635.0
2021-11-07,2592.0
2021-11-08,2081.0
2021-11-09,1400.0
2021-11-10,2617.0
2021-11-11,1937.0
2021-11-12,1867.0
2021-11-13,1965.0
2021-11-14,1900.0
2021-11-15,1531.0
2021-11-16,830.0
2021-11-17,1153.0
2021-11-18,1259.0
2021-11-19,1457.0
2021-11-20,1289.0
2021-11-21,1911.0
2021-11-22,443.0
2021-11-23,967.0
2021-11-24,840.0
2021-11-25,958.0
2021-11-26,769.0
2021-11-27,790.0
2021-11-28,630.0
2021-11-29,568.0
2021-11-30,359.0
2021-12-01,304.0
2021-12-02,435.0
2021-12-03,405.0
2021-12-04,416.0
2021-12-05,481.0
2021-12-06,379.0
2021-12-07,191.0
2021-12-08,248.0
2021-12-09,403.0
2021-12-10,204.0
2021-12-11,160.0
2021-12-12,232.0
2021-12-13,211.0
2021-12-14,65.0
2021-12-15,47.0
2021-12-16,101.0
2021-12-17,448.0
2021-12-18,91.0
2021-12-19,22.0
2021-12-20,153.0
2021-12-21,0.0
2021-12-22,65.0
2021-12-23,119.0
2021-12-24,129.0
2021-12-25,349.0
2021-12-26,259.0
2021-12-27,152.0
2021-12-28,319.0
2021-12-29,679.0
2021-12-30,1470.0
2021-12-31,2719.0
2022-01-01,3507.0
2022-01-02,4445.0
2022-01-03,3888.0
2022-01-04,5300.0
2022-01-05,10626.0
2022-01-06,17172.0
2022-01-07,21747.0
2022-01-08,26211.0
2022-01-09,28572.0
2022-01-10,33083.0
2022-01-11,27943.0
2022-01-12,32161.0
2022-01-13,33775.0
2022-01-14,37103.0
2022-01-15,38867.0
2022-01-16,37017.0
2022-01-17,36978.0
2022-01-18,28384.0
2022-01-19,22867.0
2022-01-20,30853.0
2022-01-21,32605.0
2022-01-22,30441.0
2022-01-23,29692.0
2022-01-24,24840.0
2022-01-25,17590.0
2022-01-26,15647.0
2022-01-27,18154.0
2022-01-28,18044.0
2022-01-29,17305.0
2022-01-30,16884.0
2022-01-31,14522.0
2022-02-01,9463.0
2022-02-02,7633.0
2022-02-03,8163.0
2022-02-04,8541.0
2022-02-05,7469.0
2022-02-06,8097.0
2022-02-07,6819.0
2022-02-08,3246.0
2022-02-09,3543.0
2022-02-10,4399.0
2022-02-11,3062.0
2022-02-12,3731.0
2022-02-13,2912.0
2022-02-14,2662.0
2022-02-15,1998.0
2022-02-16,2657.0
2022-02-17,2196.0
2022-02-18,2132.0
2022-02-19,1823.0
2022-02-20,1455.0
2022-02-21,1323.0
2022-02-22,758.0
2022-02-23,1425.0
2022-02-24,1633.0
2022-02-25,1550.0
2022-02-26,1128.0
2022-02-27,1029.0
2022-02-28,948.0
2022-03-01,1062.0
2022-03-02,861.0
2022-03-03,985.0
2022-03-04,842.0
2022-03-05,931.0
2022-03-06,864.0
2022-03-07,726.0
2022-03-08,442.0
2022-03-09,573.0
2022-03-10,0.0
2022-03-11,583.0
2022-03-12,654.0
2022-03-13,562.0
2022-03-14,554.0
2022-03-15,0.0
2022-03-16,776.0
2022-03-17,592.0
2022-03-18,540.0
2022-03-19,516.0
2022-03-20,569.0
2022-03-21,408.0
2022-03-22,289.0
2022-03-23,401.0
2022-03-24,437.0
2022-03-25,409.0
2022-03-26,435.0
2022-03-27,326.0
2022-03-28,385.0
2022-03-29,240.0
2022-03-30,308.0
2022-03-31,321.0
2022-04-01,353.0
2022-04-02,370.0
2022-04-03,661.0
2022-04-04,132.0
2022-04-05,222.0
2022-04-06,261.0
2022-04-07,270.0
2022-04-08,288.0
2022-04-09,299.0
2022-04-10,273.0
2022-04-11,272.0
2022-04-12,205.0
2022-04-13,232.0
2022-04-14,273.0
2022-04-15,267.0
2022-04-16,224.0
2022-04-17,195.0
2022-04-18,169.0
2022-04-19,156.0
2022-04-20,365.0
2022-04-21,133.0
2022-04-22,229.0
2022-04-23,206.0
2022-04-24,200.0
2022-04-25,212.0
2022-04-26,123.0
2022-04-27,194.0
2022-04-28,193.0
2022-04-29,181.0
2022-04-30,240.0
2022-05-01,252.0
2022-05-02,187.0
